y,x,mass,size,ecc,signal,raw_mass,ep
485.08405667602756,974.3124840439111,4412.088544667032,4.444398792066899,0.054452412854270105,48.9981750556589,28670.0,0.001693688980305697
487.55517196456486,421.30823345492445,4323.10335318664,4.397751272919826,0.068482057733004,51.8141621278232,27944.0,0.0017376950806969745
484.9988761940438,743.9837672472997,4510.366493485566,4.44346672977701,0.075490726522255,47.308582812360314,29559.0,0.0016427470781675698
487.3707597059203,581.5075454662712,4366.46955409797,4.372260801571788,0.02551803451166812,48.1533789340096,29685.0,0.0016357738553584957
488.2533939322394,761.2301381182859,4770.845297660764,4.404135702446339,0.04974444800747905,52.09576083503963,30584.0,0.0015876880212971375
490.21706533380933,529.3755801499465,3943.789894566108,4.303481980693983,0.07286218376434658,48.9981750556589,30933.0,0.0015697738502639103
490.96141833547676,947.027497091065,4598.225290137093,4.5118972972459535,0.01781663236338625,52.94055695668892,29510.0,0.001645474969681332
491.19044740024185,1103.5154171704958,931.5285234719519,3.9718248937609157,0.2922902146607645,19.99350821236656,12687.0,0.003827724727732943
491.4193616127677,656.4278314433711,4022.919131293925,4.272751440454097,0.05011150909227681,49.27977376287533,29655.0,0.001637428771398756
492.2298392046152,1064.053271142752,4588.369335384517,4.463433803230622,0.039759379056826714,49.561372470091754,27118.0,0.0017906282731408973
492.6209912536443,903.9810495626822,965.8835657523564,3.848857314048769,0.17936896666765556,22.527896577314436,15248.0,0.003184749075819969
494.10763789857964,1140.121670184245,4936.706936211242,4.5409424766491355,0.039185330932656345,50.68776729895748,24269.0,0.0020008520824278293
495.2236865072438,352.3813056379822,3226.55798728586,4.197556412892328,0.11917958310005461,51.25096471339034,18542.0,0.0026189148381811976
496.279296615793,390.28400796284006,4243.692517751607,4.470228881257587,0.06030069340820601,44.77419444741244,27828.0,0.0017449391212251762
496.1263457884737,880.922735908803,889.2887173894873,3.498167438457706,0.35451792467361515,26.75187718556089,14889.0,0.003261549328892644
498.8857602574417,1041.748189863234,700.0543861400461,3.47974254880348,0.14230086855491214,18.585514676284408,13021.0,0.0037295251245744562
498.5483490566038,1118.1288325471698,955.182814878132,4.044526641612957,0.21744663846334147,22.527896577314436,12767.0,0.0038037358426133865
501.06811125057806,624.2914712294378,4262.559631135107,4.419749738601303,0.06695195426136984,46.74538539792745,30183.0,0.001608782849829748
501.4914089347079,643.2409871915027,4506.987308998969,4.278014236849168,0.012331678294823538,54.348550492771075,30039.0,0.0016164954967483377
501.01249531425714,861.0593527427214,4507.268907706186,4.434523720171729,0.04957049792166563,54.06695178555464,26605.0,0.0018251579316800174
503.0905718525282,1158.2633831754365,4934.172547846294,4.450516784167779,0.11720609504435738,54.91174790720393,23373.0,0.002077560991528618
502.3532451740386,1182.189086487308,1852.6378947768958,3.9129842203152227,0.3558050467338632,34.918239694837375,8535.0,0.0056902260713386655
502.9626494023904,598.7380478087649,565.4502040905924,3.7084349852519507,0.2104949729035698,18.30391596906798,16544.0,0.0029352365463866954
505.33387928419774,785.5567485592964,4642.154688462856,4.280376819901705,0.0406744273398465,55.474945321636795,25517.0,0.0019029855736534262
503.34353630739173,802.3509171822425,5188.737779169947,4.4133418199539785,0.03444339859012776,56.88293885771895,26552.0,0.0018288013739283337
506.25549851048993,683.2473854344933,4442.782803753623,4.430672075673166,0.03018786800738133,51.25096471339034,29430.0,0.001649948193269153
506.45394206314745,942.5852614602072,4539.652759036075,4.396032745754184,0.08235981460189656,50.96936600617391,29692.0,0.0016353881895032037
507.1625648449753,453.2385691880806,4668.343368233984,4.531161792814838,0.04422317675634886,45.61899056906173,28762.0,0.00168827105896069
505.87982450939705,487.151182782949,4749.725394619532,4.581100575253002,0.025036080236532726,47.87178022679318,29575.0,0.0016418582958847453
504.9767203888463,520.4644410335125,4403.077386036106,4.3625214908346726,0.038300674821978846,48.434977641226034,30287.0,0.0016032582188671987
507.01403032360264,665.0268160217244,4977.5387487576245,4.5218285787285435,0.03854999006888712,52.65895824947249,30411.0,0.0015967205472112993
507.37728433876987,719.4693128970983,4299.167463073243,4.391266930749081,0.0504460112944258,47.308582812360314,29048.0,0.0016716475782711491
